Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
5E+17,73,10/4/20 20:41,10/4/20 20:40,5E+17,Omar Casas,201,Dining Room,All Day,Take Out,5E+17,5E+17,,,Four-Cheese Mac,,Dinner Menu,Sun Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,74,10/4/20 21:31,10/4/20 21:31,5E+17,Omar Casas,102,Dining Room,,Dine In,5E+17,5E+17,,,Chateau Jouclary,,Wine,Beverages,Wine,30.31,0,30.31,1,2.69,FALSE,FALSE,FALSE,Tax Included,,
5E+17,72,10/4/20 22:44,10/4/20 20:29,5E+17,Omar Casas,6,Dining Room,All Day,Dine In,5E+17,5E+17,,,Darrin's Old Fashioned,,Cocktails,Adult Beverages,,10,0,10,1,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,75,10/4/20 23:05,10/4/20 22:58,5E+17,Omar Casas,R1,Outside,,Dine In,5E+17,5E+17,,,Open Liquor,,Brunch Cocktails,Beverages,Liquor,91.85,0,91.85,1,8.15,FALSE,FALSE,FALSE,Tax Included,,
5E+17,1,10/6/20 15:58,10/6/20 15:57,5E+17,Paul Chang,,,,Dine In,5E+17,5E+17,,,"Night Shift ""Santilli"" IPA / 6% abv / 12 oz  Can",,Beer / Hard Seltzer / Cider,Adult Beverages,,6,0,0,1,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,1,10/7/20 8:45,10/7/20 8:45,5E+17,Alfredo Vargas,,,,Dine In,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,2,10/7/20 9:43,10/7/20 9:43,5E+17,Ryan Mozlin,,,,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,2,10/7/20 9:43,10/7/20 9:43,5E+17,Ryan Mozlin,,,,Dine In,5E+17,5E+17,,,Iced Mocha,,Cold,Coffee & Tea,Coffee,5.05,0,5.05,1,0.45,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,2,10/7/20 9:43,10/7/20 9:43,5E+17,Ryan Mozlin,,,,Dine In,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,3,10/7/20 10:06,10/7/20 10:06,5E+17,Alfredo Vargas,R2,Outside,,Dine In,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,3,10/7/20 10:06,10/7/20 10:06,5E+17,Alfredo Vargas,R2,Outside,,Dine In,5E+17,5E+17,,,Plain,,Croissants,Pastries,Food,3,0,3,1,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,4,10/7/20 10:11,10/7/20 10:10,5E+17,Ryan Mozlin,,,,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,5,10/7/20 10:12,10/7/20 10:11,5E+17,Ryan Mozlin,,,,Dine In,5E+17,5E+17,,,Iced Latte,,Cold,Coffee & Tea,Coffee,5.51,0,5.51,1,0.49,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,7,10/7/20 11:03,10/7/20 10:43,5E+17,Ryan Mozlin,,,,Dine In,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,7,10/7/20 11:03,10/7/20 10:43,5E+17,Ryan Mozlin,,,,Dine In,5E+17,5E+17,,,Plain,,Croissants,Pastries,Food,3,0,3,1,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,8,10/7/20 11:47,10/7/20 11:46,5E+17,Ryan Mozlin,T2,Outside,,Dine In,5E+17,5E+17,,,Cappuccino,,Coffee,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,8,10/7/20 11:47,10/7/20 11:46,5E+17,Ryan Mozlin,T2,Outside,,Dine In,5E+17,5E+17,,,Chicken Tinga Empanadas,,Dinner Menu,Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,9,10/7/20 12:14,10/7/20 12:13,5E+17,Ryan Mozlin,7,Dining Room,All Day,Dine In,5E+17,5E+17,,,F'N BLT,,All-Day Breakfast,Daytime,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,9,10/7/20 12:14,10/7/20 12:13,5E+17,Ryan Mozlin,7,Dining Room,All Day,Dine In,5E+17,5E+17,,,F'N BLT,,All-Day Breakfast,Daytime,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,9,10/7/20 12:14,10/7/20 12:13,5E+17,Ryan Mozlin,7,Dining Room,All Day,Dine In,5E+17,5E+17,,,Chicken Tinga Empanadas,,Dinner Menu,Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,9,10/7/20 12:14,10/7/20 12:13,5E+17,Ryan Mozlin,7,Dining Room,All Day,Dine In,5E+17,5E+17,,,Garlic Parmesan Fries,,Dinner Menu,Dinner,Food,16,0,16,2,1.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,9,10/7/20 12:14,10/7/20 12:13,5E+17,Ryan Mozlin,7,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,9,10/7/20 12:14,10/7/20 12:13,5E+17,Ryan Mozlin,7,Dining Room,All Day,Dine In,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,10,10/7/20 12:18,10/7/20 12:17,5E+17,Alfredo Vargas,TO GO 1,Outside,All Day,Dine In,5E+17,5E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,1.24,TRUE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,10,10/7/20 12:18,10/7/20 12:17,5E+17,Alfredo Vargas,TO GO 1,Outside,All Day,Dine In,5E+17,5E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,1.24,TRUE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,11,10/7/20 12:33,10/7/20 12:33,5E+17,Ryan Mozlin,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,15,0,15,1,1.33,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Ivonne Rojas Grubhub #931213023155458
5E+17,11,10/7/20 12:33,10/7/20 12:33,5E+17,Ryan Mozlin,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Side Fries,,Lunch,Daytime,Food,5,0,5,1,0.44,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Ivonne Rojas Grubhub #931213023155458
5E+17,11,10/7/20 12:33,10/7/20 12:33,5E+17,Ryan Mozlin,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Risotto Croquettes,,Dinner Menu,Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Ivonne Rojas Grubhub #931213023155458
5E+17,11,10/7/20 12:33,10/7/20 12:33,5E+17,Ryan Mozlin,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Banh Matter,,Lunch,Daytime,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Ivonne Rojas Grubhub #931213023155458
5E+17,11,10/7/20 12:33,10/7/20 12:33,5E+17,Ryan Mozlin,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Rainbow Kale Salad,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Ivonne Rojas Grubhub #931213023155458
5E+17,12,10/7/20 12:36,10/7/20 12:35,5E+17,Ryan Mozlin,,,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,12,10/7/20 12:36,10/7/20 12:35,5E+17,Ryan Mozlin,,,All Day,Dine In,5E+17,5E+17,,,Iced Matcha Latte,,Cold,Coffee & Tea,Coffee,5.05,0,5.05,1,0.45,FALSE,FALSE,FALSE,Tax Included,No Effect,
