Item id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Sales Total,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
5034,27,11/29/19 13:34,11/29/19 13:34,5.00E+17,Twiggy Gertz,1,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Eggs Benny-Twist,,Brunch,Brunch,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5035,27,11/29/19 13:34,11/29/19 13:34,5.00E+17,Twiggy Gertz,1,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Pirate Fuel,,Brunch Cocktails,Beverages,Liquor,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
5036,27,11/29/19 13:34,11/29/19 13:34,5.00E+17,Twiggy Gertz,1,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Hot Tea,,Hot,Coffee & Tea,Coffee,3.22,0,3.22,1,,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
5037,28,11/29/19 13:36,11/29/19 13:36,5.00E+17,Twiggy Gertz,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
5038,29,11/29/19 13:42,11/29/19 13:42,5.00E+17,Twiggy Gertz,3,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Avocado Toast,,Brunch,Brunch,Food,12,0,12,1,,1.06,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5039,30,11/29/19 14:05,11/29/19 14:04,5.00E+17,Twiggy Gertz,5,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Eggs Benny-Twist,,Brunch,Brunch,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5040,30,11/29/19 14:05,11/29/19 14:04,5.00E+17,Twiggy Gertz,5,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Doctor Bird French Toast,,Brunch,Brunch,Food,9,0,9,1,,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5041,31,11/29/19 14:07,11/29/19 14:07,5.00E+17,Twiggy Gertz,9,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Breakfast Burrito,,Brunch,Brunch,Food,10,0,10,1,,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5042,31,11/29/19 14:07,11/29/19 14:07,5.00E+17,Twiggy Gertz,9,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Breakfast Burger,,Brunch,Brunch,Food,13,0,13,1,,1.15,TRUE,FALSE,FALSE,Tax Not Included,No Effect,
5043,32,11/29/19 14:41,11/29/19 14:41,5.00E+17,Twiggy Gertz,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,8.27,0,8.27,2,,0.73,FALSE,FALSE,FALSE,Tax Included,No Effect,
5044,33,11/29/19 14:44,11/29/19 14:43,5.00E+17,Twiggy Gertz,101,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Mimosa,,Brunch Cocktails,Beverages,Liquor,6.43,6.43,0,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
5045,33,11/29/19 14:44,11/29/19 14:43,5.00E+17,Twiggy Gertz,101,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Mimosa,,Brunch Cocktails,Beverages,Liquor,6.43,3.21,3.22,1,,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
5046,34,11/29/19 14:47,11/29/19 14:47,5.00E+17,Twiggy Gertz,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.67,0,3.67,1,,0.33,FALSE,FALSE,FALSE,Tax Included,No Effect,
5047,30,11/29/19 15:00,11/29/19 14:04,5.00E+17,Twiggy Gertz,5,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Mimosa,,Brunch Cocktails,Beverages,Liquor,6.43,0,6.43,1,,0.57,FALSE,FALSE,FALSE,Tax Included,No Effect,
5048,35,11/29/19 15:09,11/29/19 15:09,5.00E+17,Twiggy Gertz,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Matcha,,Hot,Coffee & Tea,Coffee,4.59,0,4.59,1,,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5049,29,11/29/19 15:13,11/29/19 13:42,5.00E+17,Twiggy Gertz,3,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
5050,36,11/29/19 15:19,11/29/19 15:19,5.00E+17,Twiggy Gertz,1,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cheddar & Chive Biscuit,,Brunch Sides,Brunch,Food,3.5,0,3.5,1,,0.31,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5051,36,11/29/19 15:19,11/29/19 15:19,5.00E+17,Twiggy Gertz,1,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Avocado Toast,,Brunch,Brunch,Food,10,0,10,1,,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5052,37,11/29/19 15:20,11/29/19 15:20,5.00E+17,Twiggy Gertz,5,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Doctor Bird French Toast,,Brunch,Brunch,Food,9,0,9,1,,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5053,37,11/29/19 15:20,11/29/19 15:20,5.00E+17,Twiggy Gertz,5,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Avocado Toast,,Brunch,Brunch,Food,10,0,10,1,,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5054,37,11/29/19 15:20,11/29/19 15:20,5.00E+17,Twiggy Gertz,5,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cheddar & Chive Biscuit,,Brunch Sides,Brunch,Food,3.5,0,3.5,1,,0.31,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5055,38,11/29/19 15:24,11/29/19 15:23,5.00E+17,Twiggy Gertz,101,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Avocado Toast,,Brunch,Brunch,Food,10,0,10,1,,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5056,38,11/29/19 15:24,11/29/19 15:23,5.00E+17,Twiggy Gertz,101,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Applewood Smoked Bacon,,Brunch Sides,Brunch,Food,4,0,4,1,,0.36,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5057,38,11/29/19 15:24,11/29/19 15:23,5.00E+17,Twiggy Gertz,101,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Mocha,,Coffee,Coffee & Tea,Coffee,4.59,0,4.59,1,,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5058,39,11/29/19 15:27,11/29/19 15:27,5.00E+17,Twiggy Gertz,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Hot Tea,,Hot,Coffee & Tea,Coffee,3.22,0,3.22,1,,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
5059,40,11/29/19 15:28,11/29/19 15:27,5.00E+17,Twiggy Gertz,,,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,7.81,0,7.81,2,,0.69,FALSE,FALSE,FALSE,Tax Included,No Effect,
5060,41,11/29/19 15:31,11/29/19 15:31,5.00E+17,Twiggy Gertz,4,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Breakfast Burger,,Brunch,Brunch,Food,13,0,13,1,,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5061,42,11/29/19 15:36,11/29/19 15:36,5.00E+17,Twiggy Gertz,8,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Breakfast Burger,,Brunch,Brunch,Food,13,0,13,1,,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5062,31,11/29/19 15:37,11/29/19 14:07,5.00E+17,Twiggy Gertz,9,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,W.L. Weller Bourbon 12yr,Spirits,Back Bar,Beverages,Liquor,14.7,0,14.7,1,,1.3,FALSE,FALSE,FALSE,Tax Included,No Effect,
5063,36,11/29/19 15:48,11/29/19 15:19,5.00E+17,Twiggy Gertz,1,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Hot Chocolate,,Hot,Coffee & Tea,Coffee,7.35,0,7.35,2,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
5064,36,11/29/19 15:48,11/29/19 15:19,5.00E+17,Twiggy Gertz,1,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,7.81,0,7.81,2,,0.69,FALSE,FALSE,FALSE,Tax Included,No Effect,
5065,43,11/29/19 16:05,11/29/19 16:05,5.00E+17,Twiggy Gertz,107,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Chai Latte,,Hot,Coffee & Tea,Coffee,4.59,0,4.59,1,,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5066,43,11/29/19 16:05,11/29/19 16:05,5.00E+17,Twiggy Gertz,107,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Hot Chocolate,,Hot,Coffee & Tea,Coffee,3.67,0,3.67,1,,0.33,FALSE,FALSE,FALSE,Tax Included,No Effect,
5067,44,11/29/19 16:50,11/29/19 16:50,5.00E+17,Twiggy Gertz,,,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Americano,,Coffee,Coffee & Tea,Coffee,3.22,0,3.22,1,,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
5068,45,11/29/19 16:52,11/29/19 16:52,5.00E+17,Twiggy Gertz,,,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Honduras Las Flores,,Beans,Coffee & Tea,Coffee Beans,21,0,21,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
5069,20,11/29/19 17:00,11/29/19 12:20,5.00E+17,Twiggy Gertz,7,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Chicken Tinga Empanadas,,Dinner Menu,Dinner,Food,8,0,8,1,,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5070,46,11/29/19 17:12,11/29/19 17:11,5.00E+17,Twiggy Gertz,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Truffle Fries,,Dinner Menu,Dinner,Food,8,0,8,1,,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5071,46,11/29/19 17:12,11/29/19 17:11,5.00E+17,Twiggy Gertz,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5072,20,11/29/19 17:23,11/29/19 12:20,5.00E+17,Twiggy Gertz,7,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,3.9,0,3.9,1,,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5073,20,11/29/19 17:23,11/29/19 12:20,5.00E+17,Twiggy Gertz,7,Dining Room,All Day,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Pirate Fuel,,Brunch Cocktails,Beverages,Liquor,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
5074,47,11/29/19 17:28,11/29/19 17:27,5.00E+17,Sean Bethoulle,3,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Truffle Fries,,Dinner Menu,Dinner,Food,8,0,8,1,,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5075,47,11/29/19 17:28,11/29/19 17:27,5.00E+17,Sean Bethoulle,3,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Daiquiri,Favorites,Cocktails,Beverages,Liquor,10.1,0,10.1,1,,0.9,FALSE,FALSE,FALSE,Tax Included,No Effect,
5076,48,11/29/19 17:47,11/29/19 17:46,5.00E+17,Sean Bethoulle,1,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Shaken Cocktail Of The Day,Fall 2019,Cocktails,Beverages,Liquor,9.19,0,9.19,1,,0.81,FALSE,FALSE,FALSE,Tax Included,No Effect,
5077,48,11/29/19 17:52,11/29/19 17:46,5.00E+17,Sean Bethoulle,1,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Shaken Cocktail Of The Day,Fall 2019,Cocktails,Beverages,Liquor,9.19,0,9.19,1,,0.81,FALSE,FALSE,FALSE,Tax Included,No Effect,
5078,48,11/29/19 17:52,11/29/19 17:46,5.00E+17,Sean Bethoulle,1,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5079,48,11/29/19 17:52,11/29/19 17:46,5.00E+17,Sean Bethoulle,1,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Truffle Fries,,Dinner Menu,Dinner,Food,8,0,8,1,,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5080,46,11/29/19 18:10,11/29/19 17:11,5.00E+17,Twiggy Gertz,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Hoodie Weather,Fall 2019,Cocktails,Beverages,Liquor,9.19,0,9.19,1,,0.81,FALSE,FALSE,FALSE,Tax Included,No Effect,
5081,46,11/29/19 18:10,11/29/19 17:11,5.00E+17,Twiggy Gertz,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Hoodie Weather,Fall 2019,Cocktails,Beverages,Liquor,9.19,0,9.19,1,,0.81,FALSE,FALSE,FALSE,Tax Included,No Effect,
5082,50,11/29/19 18:50,11/29/19 18:49,5.00E+17,Sean Bethoulle,104,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.67,0,3.67,1,,0.33,FALSE,FALSE,FALSE,Tax Included,No Effect,
5083,50,11/29/19 18:50,11/29/19 18:49,5.00E+17,Sean Bethoulle,104,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Gin - Aloo,,Rail,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5084,50,11/29/19 18:50,11/29/19 18:49,5.00E+17,Sean Bethoulle,104,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Canadian Old-Fashioned,Favorites,Cocktails,Beverages,Liquor,10.1,0,10.1,1,,0.9,FALSE,FALSE,FALSE,Tax Included,No Effect,
5085,50,11/29/19 18:50,11/29/19 18:49,5.00E+17,Sean Bethoulle,104,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Dark Rum - El Dorado 5yr,,Rail,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5086,48,11/29/19 18:50,11/29/19 17:46,5.00E+17,Sean Bethoulle,1,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Shaken Cocktail Of The Day,Fall 2019,Cocktails,Beverages,Liquor,9.19,9.19,0,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
5087,48,11/29/19 18:50,11/29/19 17:46,5.00E+17,Sean Bethoulle,1,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Shaken Cocktail Of The Day,Fall 2019,Cocktails,Beverages,Liquor,9.19,9.19,0,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
5088,51,11/29/19 18:56,11/29/19 18:56,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5089,51,11/29/19 18:56,11/29/19 18:56,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Truffle Fries,,Dinner Menu,Dinner,Food,8,0,8,1,,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5090,51,11/29/19 18:56,11/29/19 18:56,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,8,0,8,1,,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5091,51,11/29/19 18:56,11/29/19 18:56,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Sugar Plum Fairy,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5092,51,11/29/19 18:56,11/29/19 18:56,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Equinox,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5093,52,11/29/19 19:21,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Shaken Cocktail Of The Day,Fall 2019,Cocktails,Beverages,Liquor,9.19,0,9.19,1,,0.81,FALSE,FALSE,FALSE,Tax Included,No Effect,
5094,52,11/29/19 19:21,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Free Spirit,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5095,52,11/29/19 19:21,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Equinox,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5096,52,11/29/19 19:21,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Jungle Barb,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5097,52,11/29/19 19:21,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Vodka - Aloo,,Rail,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5098,50,11/29/19 19:21,11/29/19 18:49,5.00E+17,Sean Bethoulle,104,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Dark Rum - El Dorado 5yr,,Rail,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5099,51,11/29/19 19:21,11/29/19 18:56,5.00E+17,Sean Bethoulle,5,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Hoodie Weather,Fall 2019,Cocktails,Beverages,Liquor,9.19,0,9.19,1,,0.81,FALSE,FALSE,FALSE,Tax Included,No Effect,
5100,50,11/29/19 19:22,11/29/19 18:49,5.00E+17,Sean Bethoulle,104,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Risotto Croquettes,,Dinner Menu,Dinner,Food,6,0,6,1,,0.53,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5101,50,11/29/19 19:22,11/29/19 18:49,5.00E+17,Sean Bethoulle,104,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Truffle Fries,,Dinner Menu,Dinner,Food,8,0,8,1,,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5102,50,11/29/19 19:22,11/29/19 18:49,5.00E+17,Sean Bethoulle,104,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Apple Pie Daiquiri,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5103,50,11/29/19 19:31,11/29/19 18:49,5.00E+17,Sean Bethoulle,104,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Juan Appleseed,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5104,48,11/29/19 19:38,11/29/19 17:46,5.00E+17,Sean Bethoulle,1,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Equinox,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5105,48,11/29/19 19:38,11/29/19 17:46,5.00E+17,Sean Bethoulle,1,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Equinox,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5106,53,11/29/19 19:40,11/29/19 19:39,5.00E+17,Sean Bethoulle,3,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5107,53,11/29/19 19:40,11/29/19 19:39,5.00E+17,Sean Bethoulle,3,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Threes Logical Conclusion,,Beer,Beverages,Beer,8.27,0,8.27,1,,0.73,FALSE,FALSE,FALSE,Tax Included,No Effect,
5108,53,11/29/19 19:40,11/29/19 19:39,5.00E+17,Sean Bethoulle,3,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Juan Appleseed,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5109,52,11/29/19 19:42,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Side Chips,,Dinner Menu,Dinner,Food,4,0,4,1,,0.36,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5110,52,11/29/19 19:42,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Side Chips,,Dinner Menu,Dinner,Food,4,0,4,1,,0.36,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5111,52,11/29/19 19:43,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5112,52,11/29/19 19:43,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5113,52,11/29/19 19:43,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,13,0,13,1,,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5114,52,11/29/19 19:43,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,15,0,15,1,,1.33,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5115,52,11/29/19 19:43,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Four-Cheese Mac,,Dinner Menu,Dinner,Food,8,0,8,1,,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5116,52,11/29/19 19:44,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Couple's Therapy,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5117,52,11/29/19 19:44,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Couple's Therapy,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5118,54,11/29/19 19:57,11/29/19 19:57,5.00E+17,Sean Bethoulle,106,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Bad Moon,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5119,52,11/29/19 20:02,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Couple's Therapy,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
5120,52,11/29/19 20:02,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Margarita,Favorites,Cocktails,Beverages,Liquor,10.1,0,10.1,1,,0.9,FALSE,FALSE,FALSE,Tax Included,No Effect,
5121,52,11/29/19 20:02,11/29/19 19:21,5.00E+17,Sean Bethoulle,9,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Margarita,Favorites,Cocktails,Beverages,Liquor,10.1,0,10.1,1,,0.9,FALSE,FALSE,FALSE,Tax Included,No Effect,
5122,48,11/29/19 20:03,11/29/19 17:46,5.00E+17,Sean Bethoulle,1,Dining Room,Dinner,Dine In,5.00E+17,5.00E+17,5.00E+17,,,Shaken Cocktail Of The Day,Fall 2019,Cocktails,Beverages,Liquor,9.19,0,9.19,1,,0.81,FALSE,FALSE,FALSE,Tax Included,No Effect,
